,folder,path_audio,file,date,text,start,end
1347,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,cinco que pasar por mi cuenta dance habló mucho a mercado de cambios sigue vigente del cupo de doscientos dólares tras las declaraciones del presidente desde el ministerio de economía aseguraron que no habrá cambios en la venta de dólar ahorro risas podrán seguir comprando hasta doscientos dólares mensuales horacio rodríguez larreta todos tienen derecho y razón a trabajar,2020-08-15 19:05:26,2020-08-15 19:06:11
1348,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,el jefe de gobierno por tenido se refirieron de en la reapertura de los comerciantes de las zonas de alta circulación desde el lunes en la ciudad de buenos aires se habilitará la práctica de deportes individuales anuncio de anses las jubilaciones subirán siete puntos cinco por ciento en septiembre el haber mínimo será de dieciocho mil ciento veintiocho pesos la suba también alcanza las funciones y prestaciones sociales esta manera la ciudad como lado en lo que va del año llegará al veintiocho por manuel caso facundo astudillo encontraron pelo en el amuleto el objeto,2020-08-15 19:06:12,2020-08-15 19:06:57
1349,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,una pequeña sandía hecho en madera fue encontrado semanas atrás se trasladarán a buenos aires para verificarlo y determinar si el pelo es humano el joven de veintidós años está desaparecido desde el treinta de abril por deshidratación chaco fontana otra vez internado locutor de ochenta y ocho años tuvo que ser ingresado quien sea una guardia fue horas después de haber recibido el alta por para la vida campeón liga el guión eliminó al city sin la presencia del pone agüero el equipo de pep guardiola perdió y quedó eliminado por tres a uno pone el,2020-08-15 19:06:57,2020-08-15 19:07:42
1350,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,de francia es otro batacazo dentro de la competencia tras el papelón del barcelona a tremenda historia porque claro haber murió un nene complico mucho líquido y están investigando se consumió dióxido de cloro esta sustancia que algunos,2020-08-15 19:07:42,2020-08-15 19:08:27
1351,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,dicen que te protege contra el coronavirus ya se hablaba del peligro imaginen ahora a dar noticias está investigando si fue eso que consumió este chiquito cinco años tenía los familiares revelaron al personal médico que el chico había ingerido esa sustancia pero recién por la noche van a estar los resultados de la autopsia este tema está circulando en redes sociales por eso estamos en comunicación con rafael con el doctor rafael palomino el director el director de atención médica de plantear haber doctor palomino cómo le va que tal gustavo valeria todos doctor que que se sabe que se puede decir con relación a lo que paso con este chico bueno en dirección al niño de cinco años,2020-08-15 19:08:27,2020-08-15 19:09:12
1352,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,que puedo decir es que ingresó al hospital sin vida sin signos vitales por lo que se hizo mal se realizaron maniobras de reanimación cardiopulmonar avanzada durante cincuenta minutos el paciente no se escondió ninguna maniobra y posteriormente se dio aviso del fallecimiento del niño a los familiares durante durante el interrogatorio de un paciente de cinco años patología aparentemente sin previa sin antecedentes importantes en su hermana un paciente previamente sano que ingrese sin vida del hospital uno se pregunta por otras cosas tóxicos,2020-08-15 19:09:13,2020-08-15 19:09:58
1353,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,general podemos hablar de cuerpos extraños de monóxido de carbono de tales ingesta de algún de una sustancia que estén el domicilio y en el interrogatorio surge atreves de los familiares que el niño durante el día anterior había ingerido el dióxido de cloro entonces en ese momento como el paciente ingresa sin signos vitales al hospital se disolvió policía para iniciar la investigación de seguidor de vida que se cataloga como muerte de dudosa ahora la única referencia concreta que ustedes,2020-08-15 19:09:59,2020-08-15 19:10:43
1354,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,le genera una sospecha es lo que dicen los propios padres de que este niño habría ingerido esta sustancia claro refirieron cantidad o contexto de esa situación y aproximadamente aproximadamente por lo que lo que los papás aproximadamente ingirió setecientos mil litros de la sustancia durante todo el día previo al ingreso del hospital y era la primera vez que tomaban esto que contaron los padres y pueblo pueblo que se diferentes de del interesado fue por para prevenir eso está claro pero era la primera vez que lo tomaba la primera vez era la primera vez y había tomado la familia también,2020-08-15 19:10:44,2020-08-15 19:11:29
1355,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,solo aparentemente sólo el niño le dieron sólo el chiquito sólo el niño se lo dieron o lo tomaba porque también la manipulación de remedios de medicamentos uno siempre lo que parece que el niño de cinco años no tomaría setecientos de una sustancia torá y lo que lo que se desprende del interrogatorio como digo siempre lo siguieran que se lo administraron durante todo el día al setecientos mil litros de sustancias lo que si no no no no no lo primero es estamos completamente consternados por la situación a la espera de la confirmación de la de la autopsia y demás pero nos parece muy importante habla es el primer especialista con con,2020-08-15 19:11:29,2020-08-15 19:12:14
1356,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,que hablamos a propósito de esta horrible noticia dar cuenta de que estamos hablando porque se habla tan viviana mente de una sustancia que ya a esta altura este queda en evidencia la peligrosidad que suponen un buen concepto eso la idea de poder salir en medios nacionales es dejar en claro que el dióxido de cloro es una sustancia es sumamente tóxicas para el organismo que tiene sus usos en su superficie single artes como puede ser para blanquear el hotel para ir a una obra en construcción pero de ninguna manera debe ingerir se,2020-08-15 19:12:14,2020-08-15 19:13:00
1357,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,esta sustancia por ningún medio porque digo nosotros entendemos lo conocimos tenemos conocimiento de casos que incluso hay personas que es el nuevo lista con cloro pensando que como el cuero negro se ingresa por la vía aérea superior movilizar tendría administrar de manera tendría un efecto más efectivo con respecto a la toma agua la ingesta del dióxido de cloro bajo ningún concepto aconsejamos desde la sociedad que tiene pediatría en y los pediatras en general y los médicos en general la ingesta de una sustancia alcancía esta,2020-08-15 19:13:00,2020-08-15 19:13:45
1358,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,aprobado por la organización mundial de la salud ni por la organización panamericana de la salud y con mi por ninguna sociedad científica sería que tenga ese conocimiento mundial aconseja el uso de flores cama grande de la sustancia que tiene efectos a nivel digestivo a nivel caer día con cardiovascular en general pero es que pueden llevar la muerte puede producir perforaciones esófago y y consecuente inflamación del espacio que se encuentra en los pulmones el corazón decisión a medias ti no son mortales estamos hablando de alteraciones a nivel de la sangre,2020-08-15 19:13:45,2020-08-15 19:14:30
1359,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,como limpieza y modifica glóbulos rojos se obtiene de manera que el paciente es como si fuese que se va desgranando habilitó otra u otras alteraciones cuando hablamos de intoxicaciones por monóxido de carbono hablamos de caer voz y hemoglobina en este caso del paciente trump forma esa sustancia en este mismo blog y no es como una intoxicación por cianuro y el cianuro todos los consejos porque es un veneno y listado nebulización producen inflamación significativa nivel pulmonar manera que inflamación produce la acumulación de líquido y por consiguiente pulmonar y el posterior fallecimiento doctor palomino,2020-08-15 19:14:31,2020-08-15 19:15:15
1360,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,lo estamos escuchando con muchísima atenuación estamos todos muy muy consternados la gente que está del otro lado también haber varias varias preguntas doctor la autopsia se está haciendo a se está haciendo hacían en proteger es esa es una y después la otra pregunta que le quiero hacer es según la charla que usted ha mantenido con los especialistas que atendieron que recibieron a este chico para paraísos este chico muere por la ingesta de dióxido de cloro que le dicen en la previa del coche aspecto de la primera pregunta lo que se hizo de del hospital luego de declarar el fallecimiento del paciente es el pago correspondiente para para el código,2020-08-15 19:15:16,2020-08-15 19:16:00
1361,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,para que salga central de manera que tengamos el resultado en horas de la noche y de ahí se desprende el tipo de autopsia porque si el paciente dispositivo el protocolo para la autopsia diferente que parece si el paciente negativo siete nativo y el fiscal y el forense lo considera así una autopsia convencionales si es coronavirus positivo vih positivo el protocolo diferentes sólo se toman muestras de de los órganos y se lo copio no se hace una autopsia convencional eso,2020-08-15 19:16:01,2020-08-15 19:16:44
1362,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,tendríamos que imagino que la autopsia sería posteriores eso en el transcurso de la noche mañana por otra pregunta de perdón perdón perdón sigan sí y con respecto a la segunda me dijeron que le preguntaba en su charla con los especialistas que recibieron a esta criatura sin paraísos este chico efectivamente murió porque no entran otra cosa otra causó eso no lo llevamos una vez volviendo y asiento historia concepto de acto consciente de cinco años previamente sin antecedentes importantes uno tiene que pensar en varios diagnóstico cuando,2020-08-15 19:16:48,2020-08-15 19:17:32
1363,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,te interesan sentida la muerte súbita otro discute prolongado intoxicación por monóxido de carbono y otras intoxicaciones si entonces no podemos asegurar que se sentirá entre la ingesta de dióxido de cloro con una muerte del presidente nosotros con la autopsia vamos a entender un día mucho más clara de cuál es la causa de la muerte lo que si podéis ver hoy que el dióxido de cloro es importante en el diagnóstico en general y el antecedente de haberlo consumido selecciona podría estar relacionado con la causa,2020-08-15 19:17:32,2020-08-15 19:18:17
1364,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,doctor me imagino ponerme en la piel de los padres no es cierto que traen a su chiquito desesperados por una descompensación que en realidad era una muerte que terminan certificando los médicos que cuentan esta situación cuando se les pregunta esos refirieron de donde sacaron la información porque le suministraron este esta sustancia a su hijo información que no podemos acabar y otra cuestión que le quería preguntar usted dio detalles de de de esta sustancia mal llamada medicamento digamos se consigue porque si tiene tanto,2020-08-15 19:18:18,2020-08-15 19:19:02
1365,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,efectos está indicada solo para determinadas cuestiones de superficies en todo caso de san indicación o de limpieza hoy se consigue lo pregunto porque como volvemos a lo mismo la posibilidad de hablar ante un medio que tienes llegada a nivel nacional luego de este la circulación de esta recomendación entre comillas es es importante saber si es que se consigue quien está vendiendo esto la verdad que eso no sólo puede especificar lo consigue lo que sí es importante lo que acabas de decir el hecho del uso de las redes sociales para beber una versión con respecto al uso del dióxido de cloro para la prevención de infección por virus las,2020-08-15 19:19:03,2020-08-15 19:19:48
1366,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,lee las personas comienzan a ser la búsqueda y de alguna manera se gana el producto hay como mercado clandestino hay un mercado clandestino exactamente lo que si tiene que quedar claro para todos los que están escuchando es que el dióxido de cloro es una sustancia es sumamente tóxica usted desea doctor lo desea el principio de la charla no obviamente aquí hay una investigación judicial concesión orificio hay una investigación judicial está a cargo de la serie séptima de la ciudad y de la fiscalía de tu doctor bueno vamos a seguir muy de cerca este tema insisto con esto no estamos todos,2020-08-15 19:19:48,2020-08-15 19:20:33
1367,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,muy pero muy conmovidos estamos hablando de una de una criatura que en principio ingirió setecientos mil litros de si usted no tiene aproximadamente se te sientes es muchísimo eso es realmente muchos doctores vamos a seguir en contacto le agradecemos enormemente esta charla por favor gracias un saludo a todos portante la aclaración que hacia el doctor respecto de la advertencia que lo hacen los propios especialistas en el contexto desesperante de una pandemia de creer que mientras esperamos la vacuna y una solución mágica la irresponsabilidad incluso de aquellos que propagan este mensaje tan liviana mente y que termina con esta noticia es muy difícil dar hay que esperar todavía el resultado,2020-08-15 19:20:33,2020-08-15 19:21:19
1368,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,de la autopsia pero los propios padres llevaron a su hijo en brazos desmayado creían en eso sí se estaba muerto y le contaron a los médicos le habían dado que evidentemente confiaban en hicieron crecieron que eso era una solución achica tiene una solución es gravísimo realmente es gravísimo lo grabamos de contar siete de la tarde veintiuno minutos bueno somos una pausa en carbono siete días ofertas hasta el lunes ochenta,2020-08-15 19:21:19,2020-08-15 19:22:04
1369,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,ciento de descuento en la segunda unidad de marcas de golosinas champú y jabón para la ropa setenta por ciento de descuento en la segunda unidad enmarca de las heridas y amor esas además setenta por ciento de descuento en la segunda unidad de juguetes combina lo como quieras y mucho más en carrefour punto com puntuar son momentos para cuidarte y cuidar a los que están cómodos sin te acompaña porque del cuidado de tu piel nos ocupamos nosotros disfruta nuestra variedad para cada tipo de piel en la piel de la mujer las costumbres de la que se cambiaron ahora los zapatos se quedan en la puerta y nuestros hogares se convierte en el mejor lugar para estar cuidate y cuidarlos desinfectante tv elimina virus hongos y bacterias del aire en su perfil,2020-08-15 19:22:04,2020-08-15 19:22:49
1370,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,diez tivo en desinfectante que cambian es normal saca tu tarjeta naranja cien por ciento online y te lo llevamos a tu casa con naranja podés elementos voz sorprendiendo de voz pero tampoco aguanto mas porque si hay algo que me gusta juntarme con mis amigas y mis amigos,2020-08-15 19:22:49,2020-08-15 19:23:34
1371,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,copiar en la plaza donde sea pero ahora no no no no es el momento preciso la tu vieja decisión a tu viejo decírselo a todos los que conozcas por siete vidas no nos juntemos ahora así nos podemos juntar después sin cuidándote su parte la cabeza dimensión fiar piratas mandando el final de anatomía atenerse a mirar el reloj de pared toma gira y el día de los dolores de cabeza y musculares hasta por ocho,2020-08-15 19:23:35,2020-08-15 19:24:20
1372,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,horas gira del dolor para vos no podrá ser tutor en el arte de las tentaciones del día a día con el nuevo proceda de la misma suma de mi clase sentarte con dulce la intentemos no juntos cualquier día con todo de chocolate irresistibles ahora década de los ochenta tentar de cada día con dolce de la serena cima quieres ahorrar más brillantes lotería entonces tienes que probar no es protección plus para menos cambios ti más autonomía única por su protección reforzada con múltiples barreras andy derrames encontrarás a un precio increíble hacer fuego lentamente prolija para que dure luego empiezan a llegar los amigos las amigas con un,2020-08-15 19:24:20,2020-08-15 19:25:05
1373,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,vino con un postre poner la carne todo un ritual argentino ahora necesitamos un nuevo ritual y ese ritual también tiene que ser un pacto esperemos un poco vamos a volver a gritar un aplauso para el asador volver a seguir cuidando martillando más simple encontramos la vuelta para que puedas comprar todo lo que necesita cuando quiera por eso hasta el miércoles diecinueve de agosto en las heridas gaseosas y cerveza seleccionadas reina,2020-08-15 19:25:05,2020-08-15 19:25:50
1374,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,en muchas marcas y congelado perfumería y limpieza además no deje de aprovechar las ofertas del día del niño o al matriz sano más seguimos comprometidos para que la familia está argentina falte nada entradas infórmate y compartir del líder en noticias y redes sociales en vano vamos a hablar de música recitales el futuro algo así sería el que se trata de tu amigo es así porque esta semana en inglaterra presentaron una imagen de lo que iba a ser el futuro a nivel mundial en newcastle una de las ciudades digan esta imagen show para dos mil quinientos personas,2020-08-15 19:25:51,2020-08-15 19:26:36
1375,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,en un predio gigante todos separadas por corralito de hasta cinco personas con estructuras tubulares en las que cada uno de los que compraba la entrada podían asistir tenían mesita de unas sillas pero estaban todos distanciados imagina en un predio esto es la imagen de más de treinta mil personas podrían entrar en un lugar así pero por la pandemia vemos nada más que dos mil quinientas incluso para evitar el aglutina miento de gente en los puestos de comida y bebida voz podía central una aplicación pedir y te avisan cuando estaba el pedido para que vos fuera sido retirados y así mantener todos los protocolos no sólo nos estamos preguntando viable esto es la argentina se puede realizar con los costos que con,2020-08-15 19:26:36,2020-08-15 19:27:21
1376,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,alquilar un predio para treinta mil personas y que solamente dos mil quinientos paguen rentable fedora que no por eso lo tenemos en comunicación ajuste luis cameron que les el producto del rock en baradero uno de los míticos festivales de la escena nacional aparte produjo el festival amnistía en diciembre del año pasado y hace shows alrededor del país josé luis cómo te va a the saludamos destaca hora como andan buenas noches a viento bien todo bien nos sorprendió muchísimo esta imagen básicamente porque nosotros estamos acá en la argentina con shows en streaming y en inglaterra sanos están mostrando cinco meses después de comenzada la pandemia cómo puede llegar a ser nuestro futuro es viable esto,2020-08-15 19:27:21,2020-08-15 19:28:07
1377,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,en la argentina se puede un predio de treinta mil personas solventar con solamente dos mil quinientos que paguen vacío bar a una configuración del negocio viable la manera en que veníamos no es así que pero es una iniciativa que no parece que cuando estén las medidas y los protocolos para poderlo hacerlo acá estaría buenísimo como fue con eléctrica para retome de la actividad de manera paulatina cuanto elevar los costos de un show en estadios o en lugares abiertos todas estas estructuras que se deberían construir y armar para poder garantizar la distancia social entre el público,2020-08-15 19:28:07,2020-08-15 19:28:52
1378,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,nosotras además el festival de baradero hacemos también efectiva de capital que por ejemplo es en la república y los niños que es un lugar que pertenece al municipio de la plata no y quizá habría que buscar lugares así donde como ente efectiva el newcastle queda todo armado y siempre rateada el costo en diferentes edición y no para ir buscando la alternativa y que no sea la solución aumentar el costo en el ticket para los espectadores claro lo que está diciendo que por ejemplo el lunes tokio una banda el escenario queda armado para el martes el miércoles y hacer durante toda una semana una seguidilla de shows y así aprovechar esos costos claro claro bueno pero va a llevar a una configuración pero siempre viéndolo como una como una actividad,2020-08-15 19:28:52,2020-08-15 19:29:37
1379,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,como en la manera de empezar a retomar la actividad que como sabes hace digamos fumo fuimos los primeros sin parar y estamos viendo las alternativas para para cuando sea el momento con esta configuración otras retomarla la de la actividad o como estamos viendo en uruguay con una disminución de la sociedad pero es que el público argentino está preparado siempre se dice que es el mejor público del mundo todas las bandas extranjeras alucinan cuando vienen a cada somos los creadores del poco más grande del mundo el público argentinos se bancaria con lo pasión al que es el distanciamiento esta estructura como lo hijos sería bonito desafío no hay que entender que que lo que es la situación que nos toca atravesar y que tenía una experiencia,2020-08-15 19:29:38,2020-08-15 19:30:23
1380,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,paulatina esperando volver a los formatos que estábamos tan acostumbrado que tanto disfrutamos las bandas nosotros ti la gente josé luis cómo te va valeria soy quería preguntarte y para hacerlo más rentable en todo caso evalúa no existe una posibilidad del mientras tanto imagino no sé si del héroe esta imagen que estamos viendo de las parcelas y además mientras tanto gente online que pago su entrada quizás más barata y la mira por streaming existe eso como para sumar un manguito por otro lado mala idea respecto a si te da idea mira la verdad que nos encantaría bueno cuando llegue el momento,2020-08-15 19:30:23,2020-08-15 19:31:08
1381,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,poder hacer una una iniciativa como ésta pero entendemos que que hoy no es el momento pero pero ojalá que cuando cuando cuando sap pueda ir gente con con distanciamiento a lugares y haber bandas en vivo que es parte de los protocolos visitan trabajando primero ahora sin público y luego con el público parcialmente con las medidas necesarias obviamente que estar alternativa que que entendemos que que entre todas maneras siendo para la recuperación de la actividad que tratan pasando un momento muy difícil todo el sector josé luis muchísimas gracias por esta comunicación y esperamos los primeros se usa y con distanciamiento social vamos a estar ahí seguramente como siempre buenas noches saludo para todos,2020-08-15 19:31:08,2020-08-15 19:31:53
1382,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,hacia una locura todo esto pero bueno aranda de duero claramente siente y media de la tarde y esta actualizamos títulos a mercado de cambios sigue vigente el rumbo de doscientos dólares tras las declaraciones del presidente desde el ministerio de economía aseguraron que no habrá cambios en la venta de dólar ahorro sonrisas podrá seguir comprando hasta doscientos dólares mensuales a,2020-08-15 19:31:54,2020-08-15 19:32:39
1383,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,a quien murió un niño e investigan si tomo dióxido de cloro sucedió hace sábado por la madrugada en el hospital de protegiera autoridades investigan si los padres le dieron para beber la sustancia está conectada por la o meses y la mata sea que puede ser letal horacio rodríguez larreta todos tienen razón y derecho a trabajar jefe de gobierno porteño se refirió a la reapertura de los comercios de las zonas de alta circulación desde el lunes en la ciudad de buenos aires,2020-08-15 19:32:39,2020-08-15 19:33:24
1384,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,se habilitará la práctica de deportes individuales anuncio de anses las jubilaciones hubieran setenta y cinco por ciento en septiembre el haber mínimo será de diez y ocho mil ciento veintiocho pesos la suba también alcanza las pensiones y prestaciones sociales de esta manera la suba acumulada en lo que va del año llegará a veintiocho coma nueve por ciento caso facundo astudillo encontraron pelo en el amuleto un objeto una pequeña sandía hecha en madera fue encontrado semanas atrás tras la gran buenos aires para editarlo y determinar si el,2020-08-15 19:33:24,2020-08-15 19:34:09
1385,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,el pelo es humano joven de veintidós años está desaparecido desde el treinta de abril champions league el león eliminó al city sin la presencia del kun agüero el equipo de pep guardiola ha perdido y quedó eliminado por tres a uno con el guión de francia es otro batacazo dentro de la competencia tras el papelón del barcelona a,2020-08-15 19:34:09,2020-08-15 19:34:55
1386,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,a conseguimos por supuesto muy pero muy preocupado por lo que ha pasado en lo tienen la provenza news que en donde ha muerto un delito de cinco años y se sospecha que esta muerte tiene relación directa con la ingesta de dióxido de cloro la sospecha tiene que ver con la declaración de los propios padres cuando desesperados se acercan al hospital con su hijo en brazos y reconocen una vez que le preguntan distintas situaciones que pudieron haberse llevado,2020-08-15 19:34:55,2020-08-15 19:35:40
1387,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,a la descompensación del niño que había ingerido esta sustancia pero tenemos ya un comunicado que publicó el ministerio de salud de la provincia y lo vamos a compartir a ver el comunicado oficial del ministerio de salud de new que indica lo siguiente en el día de la fecha se informan que a las cero veinte de hoy ingreso un niño de cinco años a la guardia externa del hospital de proteger en paro cardiorrespiratorio donde se le realizaron maniobras de reanimación sin obtener respuesta finalmente a la una y quince de la madrugada se declaró su fallecimiento y se realizó una denuncia policial por muerte dudosa cabe aclarar que la justicia ya intervienen,2020-08-15 19:35:41,2020-08-15 19:36:26
1388,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,el caso del interrogatorio continúa el comunicado a sus familiares se desprende que el día anterior el niño había consumido dióxido de cloro en este sentido es importante recalcar que desde el ministerio de salud se comunica y se adhiere a las recomendaciones realidad realizadas sobre él no consumo ingesta inhalación inspección de productos que contengan dióxido de cloro clarito de sodio hipoclorito de sodio o derivados seguimos siendo el comunicado oficial del ministerio de salud de la provincia del new que en las recomendaciones a la que se adhiere fueron realizadas por la organización panamericana de la salud oms organización mundial de la salud o administración nacional de medicamentos alimentos y tecno,2020-08-15 19:36:26,2020-08-15 19:37:11
1389,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,logía médica amat y múltiples sociedades y organismos científicos iberoamericanos especializados en toxicología es un comunicado detallado que continúa con lo siguiente el dióxido de cloro es un gas de color amarillo o amarillo rojizo utilizado como blanqueador en la fabricación de papel en plantas públicas de tratamiento de agua y en el proceso de descontaminación de construcciones adicionalmente la inhalación a través de nebulizaciones puede generar edema pulmonar bronco espasmos neumonitis química y edema de lotes e incluso producir la muerte si las exposiciones están por,2020-08-15 19:37:11,2020-08-15 19:37:56
1390,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,encima del valor límite de exposición profesional parte del comunicado leemos de un caso escandaloso realmente la provincia de león quien recién hablamos con una de las autoridades médicas científicas que están trabajando muy de cerca de en este caso recordemos que ya se sabe lo dice el comunicado lo dicen los especialistas los padres declararon que este chiquito que no tenía ningún antecedente de salud complicado en el día anterior le dieron setecientos setecientos cincuenta mil y mil litros de este asunto de esta sustancia que es altamente tóxica para una criatura pero bueno habrá que esperar resultados de la autopsia pero la situación es doloroso este,2020-08-15 19:37:56,2020-08-15 19:38:42
1391,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,esa forma parte de una causa que investiga y que espera los resultados de una autopsia que se podrían conocer recién de madrugada mucha conmoción en la zona por una sustancia además de la que uno empieza a escuchar en redes sociales de manera informal imprudente desde ella pero que dadas las circunstancias y ahora esta información tanto el ministerio de salud de la provincia recoge además recomendaciones a nivel mundial de una advertencia del no consumo de esta sustancia recordemos que acá hay gente que recomienda que dice que ingerir dióxido de cloro puede prevenir el contagio y demás esto está totalmente descartado por todo el mundo científico hacer esto,2020-08-15 19:38:42,2020-08-15 19:39:27
1392,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,es contraproducente y puede producir una enfermedad muy seria o la muerte por lo tanto ojo muchísimo o ojo con esta historia del dióxido de cloro bueno vamos a tener más novedades en un ratito sobre esta historia pero vale la advertencia lo piden las autoridades por eso queríamos leer completo este comunicado que ha dado a conocer el ministerio de salud de la provincia de bankia vamos a seguir de cerca de aquí en la tarde del sábado de tener bueno cambiamos por un momento bueno el otro día vi hace más o menos una semana se dio un accidente terrible en una competencia de de ciclismo,2020-08-15 19:39:27,2020-08-15 19:40:12
